idx,year,race,location,type_simple,DemPredFinal,RepPredFinal,DemShareAct,RepShareAct
360,2010,2010_Sen-G_UT,UT,Sen-G,0.3624765449567812,0.6375234550432188,0.3473974345383229,0.652602565461677
361,2010,2010_Sen-G_VT,VT,Sen-G,0.6966292134831461,0.30337078651685395,0.6754514909701806,0.3245485090298194
362,2010,2010_Sen-G_WA,WA,Sen-G,0.4985766151867945,0.5014233848132055,0.5236,0.4764
363,2010,2010_Sen-G_WI,WI,Sen-G,0.45290986649598947,0.5470901335040106,0.4755258899676376,0.5244741100323624
364,2010,2010_Sen-G_WV,WV,Sen-G,0.511278305810027,0.488721694189973,0.5519768762258697,0.4480231237741302
365,2010,2010_Sen-GS_MA,MA,Sen-G,0.4742118940475001,0.5257881059524999,0.47575757575757577,0.5242424242424242
366,2010,2010_Sen-GS_NY,NY,Sen-G,0.6183101399823693,0.38168986001763067,0.6419828641370869,0.3580171358629131
367,2011,2011_Gov-G_KY,KY,Gov-G,0.6597202416375662,0.34027975836243385,0.6122404131414131,0.387759586858587
368,2011,2011_Gov-G_MS,MS,Gov-G,0.42553191489361697,0.574468085106383,0.3898,0.6102000000000001
369,2011,2011_Gov-GS_WV,WV,Gov-G,0.510457924545753,0.48954207545424694,0.5129399585921325,0.4870600414078675
370,2012,2012_Gov-G_IN,IN,Gov-G,0.45293144960330767,0.5470685503966924,0.4846434148880791,0.5153565851119208
371,2012,2012_Gov-G_MO,MO,Gov-G,0.5438302641069589,0.4561697358930411,0.5628982528263103,0.4371017471736896
372,2012,2012_Gov-G_MT,MT,Gov-G,0.500879393875639,0.499120606124361,0.5081047381546134,0.4918952618453865
373,2012,2012_Gov-G_NC,NC,Gov-G,0.4458994761324539,0.554100523867546,0.4417986714358712,0.5582013285641287
374,2012,2012_Gov-G_ND,ND,Gov-G,0.3468520829338188,0.6531479170661811,0.3522225644184376,0.6477774355815625
375,2012,2012_Gov-G_NH,NH,Gov-G,0.52361923935158206,0.47638076064841794,0.5622361783177185,0.4377638216822815
376,2012,2012_Gov-G_UT,UT,Gov-G,0.25806451612903225,0.7419354838709677,0.2873215959995833,0.7126784040004167
377,2012,2012_Gov-G_WA,WA,Gov-G,0.5095347354428101,0.4904652645571899,0.5154,0.48460000000000003
378,2012,2012_Gov-G_WI,WI,Gov-G,0.46375375000313745,0.5362462499968625,0.4658016495674915,0.5341983504325085
379,2012,2012_Sen-G_AZ,AZ,Sen-G,0.46995908082753274,0.5300409191724672,0.48416194671701274,0.5158380532829872
380,2012,2012_Sen-G_CA,CA,Sen-G,0.6003181870635372,0.39968181293646277,0.6252,0.37479999999999997
381,2012,2012_Sen-G_CT,CT,Sen-G,0.5267128500397249,0.4732871499602751,0.5600163448769027,0.43998365512309734
382,2012,2012_Sen-G_FL,FL,Sen-G,0.5426693787464365,0.45733062125356355,0.5666940283193105,0.4333059716806895
383,2012,2012_Sen-G_HI,HI,Sen-G,0.590435164371226,0.4095648356287741,0.626,0.374
384,2012,2012_Sen-G_IN,IN,Sen-G,0.5273357140533702,0.4726642859466298,0.5303720979539913,0.4696279020460087
385,2012,2012_Sen-G_MA,MA,Sen-G,0.5159244038331623,0.48407559616683765,0.5377764435104573,0.4622235564895426
386,2012,2012_Sen-G_MD,MD,Sen-G,0.637837721443208,0.36216227855679195,0.6801117725671242,0.3198882274328757
387,2012,2012_Sen-G_MI,MI,Sen-G,0.5635887371510871,0.43641126284891285,0.6075635461872287,0.3924364538127712
388,2012,2012_Sen-G_MN,MN,Sen-G,0.6688065789292075,0.3311934210707926,0.6811821219715957,0.31881787802840433
389,2012,2012_Sen-G_MO,MO,Sen-G,0.5313828797856825,0.4686171202143174,0.5835817717206133,0.4164182282793867
390,2012,2012_Sen-G_MT,MT,Sen-G,0.5037129288814027,0.4962870711185974,0.5199058219178082,0.4800941780821918
391,2012,2012_Sen-G_ND,ND,Sen-G,0.5001857722681629,0.49981422773183715,0.5045198875050221,0.49548011249497786
392,2012,2012_Sen-G_NE,NE,Sen-G,0.4457489833887819,0.5542510166112181,0.42229999999999995,0.5777
393,2012,2012_Sen-G_NJ,NJ,Sen-G,0.5923981664103425,0.40760183358965746,0.5990023414435509,0.40099765855644914
394,2012,2012_Sen-G_NM,NM,Sen-G,0.5395630389465331,0.460436961053467,0.5297538685221727,0.47024613147782746
395,2012,2012_Sen-G_NV,NV,Sen-G,0.47806929486540084,0.5219307051345992,0.49359682049017445,0.5064031795098255
396,2012,2012_Sen-G_NY,NY,Sen-G,0.6942121596668055,0.30578784033319467,0.7327446203816484,0.2672553796183516
397,2012,2012_Sen-G_OH,OH,Sen-G,0.5250327073476719,0.474967292652328,0.5314465408805031,0.46855345911949686
398,2012,2012_Sen-G_PA,PA,Sen-G,0.5318342647583539,0.4681657352416462,0.5462962962962963,0.4537037037037037
399,2012,2012_Sen-G_RI,RI,Sen-G,0.625,0.37499999999999994,0.6495289637201844,0.3504710362798156
400,2012,2012_Sen-G_TN,TN,Sen-G,0.30954651075796447,0.6904534892420355,0.31909758656873033,0.6809024134312697
401,2012,2012_Sen-G_TX,TX,Sen-G,0.3892839675687827,0.6107160324312173,0.4184177997527812,0.5815822002472189
402,2012,2012_Sen-G_UT,UT,Sen-G,0.29213483146067415,0.7078651685393258,0.3146185328995697,0.6853814671004302
403,2012,2012_Sen-G_VA,VA,Sen-G,0.5103869952311167,0.48961300476888336,0.5296003205449263,0.47039967945507366
404,2012,2012_Sen-G_WA,WA,Sen-G,0.6001664352539191,0.3998335647460809,0.6045,0.39549999999999996
405,2012,2012_Sen-G_WI,WI,Sen-G,0.5014950062042336,0.4985049937957663,0.5285288372571193,0.47147116274288065
406,2013,2013_Gov-G_NJ,NJ,Gov-G,0.3672673670199474,0.6327326329800526,0.3877426567740624,0.6122573432259376
407,2013,2013_Gov-G_VA,VA,Gov-G,0.5445142892382612,0.45548571076173877,0.5135513013551302,0.4864486986448699
408,2013,2013_Sen-GS_MA,MA,Sen-G,0.5471262377117083,0.4528737622882917,0.5513078470824949,0.448692152917505
409,2013,2013_Sen-GS_NJ,NJ,Sen-G,0.5681932546633973,0.43180674533660274,0.5551169146674765,0.4448830853325235
410,2014,2014_Gov-G_AL,AL,Gov-G,0.2840909090909091,0.7159090909090909,0.36312625250501,0.6368737474949899
411,2014,2014_Gov-G_AR,AR,Gov-G,0.4567080157291132,0.5432919842708868,0.42804085422469823,0.5719591457753017
412,2014,2014_Gov-G_AZ,AZ,Gov-G,0.4517723033556103,0.5482276966443896,0.4378292939936775,0.5621707060063225
413,2014,2014_Gov-G_CA,CA,Gov-G,0.6012543524039325,0.39874564759606734,0.5997,0.4003
414,2014,2014_Gov-G_CO,CO,Gov-G,0.5025033023726618,0.49749669762733817,0.5175853018372704,0.4824146981627297
415,2014,2014_Gov-G_CT,CT,Gov-G,0.505361914374952,0.494638085625048,0.5129942360198201,0.48700576398018003
416,2014,2014_Gov-G_FL,FL,Gov-G,0.5029647208796586,0.4970352791203413,0.4943808423484928,0.5056191576515071
417,2014,2014_Gov-G_GA,GA,Gov-G,0.4780605033895429,0.5219394966104571,0.4597418561770129,0.5402581438229871
418,2014,2014_Gov-G_HI,HI,Gov-G,0.6136254882668946,0.3863745117331055,0.5714781000808968,0.42852189991910317
419,2014,2014_Gov-G_IA,IA,Gov-G,0.41433067847057525,0.5856693215294247,0.3871805526698525,0.6128194473301475
420,2014,2014_Gov-G_ID,ID,Gov-G,0.4259147899357691,0.5740852100642309,0.4187031606386445,0.5812968393613556
421,2014,2014_Gov-G_IL,IL,Gov-G,0.5156026955911843,0.4843973044088157,0.47971434485613745,0.5202856551438626
422,2014,2014_Gov-G_KS,KS,Gov-G,0.5084746778682029,0.491525322131797,0.48077123501823865,0.5192287649817613
423,2014,2014_Gov-G_MA,MA,Gov-G,0.4857144705210591,0.5142855294789409,0.49020433958289444,0.5097956604171056
424,2014,2014_Gov-G_MD,MD,Gov-G,0.5185089733969568,0.48149102660304327,0.4807692307692308,0.5192307692307693
425,2014,2014_Gov-G_ME,ME,Gov-G,0.5006941485955806,0.4993058514044193,0.47373020207536864,0.5262697979246314
426,2014,2014_Gov-G_MI,MI,Gov-G,0.4955862181213258,0.50441378187867425,0.4792391082020863,0.5207608917979137
427,2014,2014_Gov-G_MN,MN,Gov-G,0.5426876401412607,0.4573123598587392,0.529393106364982,0.47060689363501795
428,2014,2014_Gov-G_NE,NE,Gov-G,0.3888888888888889,0.6111111111111112,0.4070346544926333,0.5929653455073667
429,2014,2014_Gov-G_NH,NH,Gov-G,0.5306540131825119,0.4693459868174881,0.52474949899799594,0.475250501002004
430,2014,2014_Gov-G_NM,NM,Gov-G,0.42578063399117005,0.5742193660088301,0.4278,0.5722
431,2014,2014_Gov-G_NV,NV,Gov-G,0.345679012345679,0.654320987654321,0.252805420283718,0.747194579716282
432,2014,2014_Gov-G_NY,NY,Gov-G,0.6367644974847031,0.36323550251529685,0.5738642380599385,0.4261357619400614
433,2014,2014_Gov-G_OH,OH,Gov-G,0.3772500449176753,0.6227499550823248,0.341677873176787,0.658322126823213
434,2014,2014_Gov-G_OK,OK,Gov-G,0.45454545454545453,0.5454545454545454,0.42356951043172897,0.576430489568271
435,2014,2014_Gov-G_OR,OR,Gov-G,0.5548513513560819,0.4451486486439182,0.5306317804722399,0.46936821952776003
436,2014,2014_Gov-G_PA,PA,Gov-G,0.5537777932511966,0.44622220674880353,0.5493,0.4507
437,2014,2014_Gov-G_RI,RI,Gov-G,0.5421590014675693,0.45784099853243065,0.5289836236028075,0.4710163763971927
438,2014,2014_Gov-G_SD,SD,Gov-G,0.3193358092188511,0.6806641907811489,0.2651720542231491,0.7348279457768508
439,2014,2014_Gov-G_TX,TX,Gov-G,0.41304347826086957,0.5869565217391305,0.3962514006315575,0.6037485993684425
440,2014,2014_Gov-G_VT,VT,Gov-G,0.573170731707317,0.4268292682926829,0.5068882571616007,0.49311174283839926
441,2014,2014_Gov-G_WI,WI,Gov-G,0.49036417627902856,0.5096358237209715,0.471320182094082,0.5286798179059181
442,2014,2014_Sen-G_AK,AK,Sen-G,0.49281873053872677,0.5071812694612732,0.4886448448661905,0.5113551551338096
443,2014,2014_Sen-G_AR,AR,Sen-G,0.4652119896350533,0.5347880103649467,0.41102887522151565,0.5889711247784842
444,2014,2014_Sen-G_CO,CO,Sen-G,0.4896712259241035,0.5103287740758965,0.48973110311242846,0.5102688968875715
445,2014,2014_Sen-G_DE,DE,Sen-G,0.6,0.4,0.5693452987966551,0.43065470120334487
446,2014,2014_Sen-G_GA,GA,Sen-G,0.48799099644129623,0.5120090035587037,0.46085626911314986,0.5391437308868502
447,2014,2014_Sen-G_IA,IA,Sen-G,0.49085559759723196,0.509144402402768,0.45649906113081573,0.5435009388691843
448,2014,2014_Sen-G_ID,ID,Sen-G,0.3296703296703297,0.6703296703296704,0.3467,0.6533
449,2014,2014_Sen-G_IL,IL,Sen-G,0.5567082107098831,0.4432917892901169,0.5564214463840399,0.4435785536159601
450,2014,2014_Sen-G_KY,KY,Sen-G,0.46036971573809454,0.5396302842619054,0.42018367557527603,0.579816324424724
451,2014,2014_Sen-G_MA,MA,Sen-G,0.6041138931498917,0.3958861068501082,0.6196294441662494,0.3803705558337506
452,2014,2014_Sen-G_ME,ME,Sen-G,0.3760341602253149,0.623965839774685,0.3151260504201681,0.6848739495798319
453,2014,2014_Sen-G_MI,MI,Sen-G,0.567072680253537,0.43292731974646304,0.5692099228684595,0.43079007713154055
454,2014,2014_Sen-G_MN,MN,Sen-G,0.5580600633615798,0.44193993663842013,0.5533000208203206,0.4466999791796793
455,2014,2014_Sen-G_MS,MS,Sen-G,0.358974358974359,0.6410256410256411,0.3874629307700174,0.6125370692299826
456,2014,2014_Sen-G_MT,MT,Sen-G,0.41651517888760775,0.5834848211123923,0.4094624974453301,0.59053750255467
457,2014,2014_Sen-G_NC,NC,Sen-G,0.5052550997797931,0.4947449002202069,0.4918817651956703,0.5081182348043297
458,2014,2014_Sen-G_NE,NE,Sen-G,0.33707865168539325,0.6629213483146067,0.3286027340081394,0.6713972659918607
459,2014,2014_Sen-G_NH,NH,Sen-G,0.508822860195751,0.49117713980424904,0.5163038025484098,0.48369619745159026
460,2014,2014_Sen-G_NJ,NJ,Sen-G,0.5798123701336078,0.42018762986639224,0.5688092085158399,0.4311907914841601
461,2014,2014_Sen-G_NM,NM,Sen-G,0.5552914534955545,0.44470854650444536,0.5556,0.44439999999999996
462,2014,2014_Sen-G_OK,OK,Sen-G,0.30460645782796636,0.6953935421720336,0.29567108533554265,0.7043289146644574
463,2014,2014_Sen-G_OR,OR,Sen-G,0.59970023426324,0.40029976573675996,0.6018358531317495,0.3981641468682505
464,2014,2014_Sen-G_RI,RI,Sen-G,0.7647058823529412,0.23529411764705888,0.7070019032355004,0.29299809676449967
465,2014,2014_Sen-G_SC,SC,Sen-G,0.3869640423368773,0.6130359576631227,0.41676518001074686,0.5832348199892531
466,2014,2014_Sen-G_SD,SD,Sen-G,0.4079839723685808,0.5920160276314191,0.3694291437155734,0.6305708562844267
467,2014,2014_Sen-G_TN,TN,Sen-G,0.37336954158755925,0.6266304584124407,0.3399829315126947,0.6600170684873053
468,2014,2014_Sen-G_TX,TX,Sen-G,0.3764897260055012,0.623510273994499,0.35821517931609675,0.6417848206839033
469,2014,2014_Sen-G_VA,VA,Sen-G,0.5464438306984661,0.45355616930153375,0.5041542722330494,0.49584572776695046
470,2014,2014_Sen-G_WV,WV,Sen-G,0.37777777777777777,0.6222222222222222,0.356802650652309,0.643197349347691
471,2014,2014_Sen-G_WY,WY,Sen-G,0.2872340425531915,0.7127659574468085,0.19466755912539044,0.8053324408746095
472,2014,2014_Sen-GR_LA,LA,Sen-G,0.4152993988684911,0.5847006011315089,0.4407,0.5593
473,2014,2014_Sen-GS_HI,HI,Sen-G,0.7328876428620408,0.26711235713795933,0.715809992818303,0.2841900071816969
474,2014,2014_Sen-GS_OK,OK,Sen-G,0.3190177520257346,0.6809822479742653,0.2992874109263658,0.7007125890736342
475,2014,2014_Sen-GS_SC,SC,Sen-G,0.3356108585284732,0.6643891414715268,0.3776601160777925,0.6223398839222074
476,2015,2015_Gov-G_KY,KY,Gov-G,0.518544683175759,0.4814553168242411,0.4547908232118758,0.5452091767881241
477,2015,2015_Gov-G_MS,MS,Gov-G,0.2978723404255319,0.7021276595744682,0.3269796208050289,0.673020379194971
478,2015,2015_Gov-GR_LA,LA,Gov-G,0.5585918376725592,0.44140816232744073,0.5611,0.4389
479,2016,2016_Gov-G_DE,DE,Gov-G,0.5963395240529336,0.4036604759470665,0.5982362592288761,0.4017637407711238
480,2016,2016_Gov-G_IN,IN,Gov-G,0.5156481488734487,0.4843518511265513,0.46921487603305784,0.5307851239669421
481,2016,2016_Gov-G_MO,MO,Gov-G,0.5085493621204427,0.49145063787955745,0.4712025643676972,0.5287974356323027
482,2016,2016_Gov-G_MT,MT,Gov-G,0.5104258411019118,0.48957415889808814,0.5201324914605113,0.4798675085394887
483,2016,2016_Gov-G_NC,NC,Gov-G,0.5307253892797413,0.46927461072025867,0.5011245144142303,0.4988754855857698
484,2016,2016_Gov-G_ND,ND,Gov-G,0.2833977427677891,0.7166022572322109,0.20216869982275051,0.7978313001772495
485,2016,2016_Gov-G_NH,NH,Gov-G,0.5271585250776639,0.47284147492233597,0.48810397232994446,0.5118960276700556
486,2016,2016_Gov-G_OR,OR,Gov-G,0.5654007900003847,0.43459920999961527,0.5381099181460615,0.4618900818539386
487,2016,2016_Gov-G_UT,UT,Gov-G,0.36924168550289127,0.6307583144971087,0.3010054461667365,0.6989945538332635
488,2016,2016_Gov-G_VT,VT,Gov-G,0.4861324845564301,0.51386751544357,0.4549855789039967,0.5450144210960033
489,2016,2016_Gov-G_WA,WA,Gov-G,0.5597205916037193,0.44027940839628066,0.5439141768598356,0.4560858231401644
490,2016,2016_Gov-G_WV,WV,Gov-G,0.45429317701962396,0.5457068229803761,0.5371484845169056,0.4628515154830944
491,2016,2016_Sen-G_AL,AL,Sen-G,0.3879338037359053,0.6120661962640948,0.3593108284082941,0.6406891715917059
492,2016,2016_Sen-G_AR,AR,Sen-G,0.42005621134144683,0.5799437886585532,0.37700646237231605,0.6229935376276841
493,2016,2016_Sen-G_AZ,AZ,Sen-G,0.4579222989323081,0.5420777010676918,0.43139953419436794,0.568600465805632
494,2016,2016_Sen-G_CO,CO,Sen-G,0.535895969654253,0.4641040303457471,0.5300169707254985,0.46998302927450153
495,2016,2016_Sen-G_CT,CT,Sen-G,0.6442546703868884,0.3557453296131115,0.6460484613025252,0.35395153869747464
496,2016,2016_Sen-G_FL,FL,Sen-G,0.4836462484916305,0.5163537515083695,0.4601723958874235,0.5398276041125766
497,2016,2016_Sen-G_GA,GA,Sen-G,0.4504577098104976,0.5495422901895023,0.42824339839265213,0.5717566016073479
498,2016,2016_Sen-G_HI,HI,Sen-G,0.7261977418370461,0.27380225816295395,0.7679465776293823,0.2320534223706177
499,2016,2016_Sen-G_IA,IA,Sen-G,0.3948566417297309,0.6051433582702691,0.37242819843342034,0.6275718015665797
500,2016,2016_Sen-G_ID,ID,Sen-G,0.36991458778548975,0.6300854122145102,0.2954400170466652,0.7045599829533347
501,2016,2016_Sen-G_IL,IL,Sen-G,0.5887170936491078,0.41128290635089215,0.5796703296703296,0.42032967032967034
502,2016,2016_Sen-G_IN,IN,Sen-G,0.4617520936563589,0.5382479063436411,0.4486881083368599,0.5513118916631401
503,2016,2016_Sen-G_KS,KS,Sen-G,0.3653798339153223,0.6346201660846776,0.341453081974158,0.658546918025842
504,2016,2016_Sen-G_KY,KY,Sen-G,0.4638516984484549,0.536148301551545,0.4272427242724272,0.5727572757275727
505,2016,2016_Sen-G_MD,MD,Sen-G,0.6635297918959582,0.33647020810404193,0.6305923777961889,0.3694076222038111
506,2016,2016_Sen-G_MO,MO,Sen-G,0.5021920149737439,0.49780798502625606,0.48540336925813543,0.5145966307418647
507,2016,2016_Sen-G_NC,NC,Sen-G,0.5029838654388293,0.49701613456117066,0.4704967333817276,0.5295032666182723
508,2016,2016_Sen-G_ND,ND,Sen-G,0.24651257535733076,0.7534874246426693,0.17778941854374017,0.8222105814562598
509,2016,2016_Sen-G_NH,NH,Sen-G,0.5081791094198972,0.49182089058010287,0.5007305364224588,0.4992694635775413
510,2016,2016_Sen-G_NV,NV,Sen-G,0.5159908178499493,0.4840091821500509,0.5132396207911082,0.48676037920889176
511,2016,2016_Sen-G_NY,NY,Sen-G,0.731859370228069,0.26814062977193104,0.7221028945484299,0.27789710545157004
512,2016,2016_Sen-G_OH,OH,Sen-G,0.4086543752669906,0.5913456247330094,0.3903771404559302,0.6096228595440698
513,2016,2016_Sen-G_OK,OK,Sen-G,0.37556102651260903,0.624438973487391,0.2662478336221837,0.7337521663778163
514,2016,2016_Sen-G_OR,OR,Sen-G,0.6606483369802877,0.3393516630197124,0.6292384658143413,0.3707615341856587
515,2016,2016_Sen-G_PA,PA,Sen-G,0.5161843984016216,0.48381560159837855,0.4925606076370825,0.5074393923629175
516,2016,2016_Sen-G_SC,SC,Sen-G,0.3968959073645133,0.6031040926354868,0.37876923076923075,0.6212307692307693
517,2016,2016_Sen-G_SD,SD,Sen-G,0.3457492783334801,0.65425072166652,0.2817,0.7182999999999999
518,2016,2016_Sen-G_UT,UT,Sen-G,0.3248784170787884,0.6751215829212116,0.28421384308370967,0.7157861569162903
519,2016,2016_Sen-G_VT,VT,Sen-G,0.7315718542002096,0.2684281457997903,0.6496977410117722,0.35030225898822787
520,2016,2016_Sen-G_WI,WI,Sen-G,0.5060467354388214,0.49395326456117855,0.48267684058568777,0.5173231594143122
521,2016,2016_Sen-GR_LA,LA,Sen-G,0.4004207640134635,0.5995792359865365,0.3935,0.6065
522,2016,2016_Sen-GR_WA,WA,Sen-G,0.6045931919301507,0.3954068080698493,0.590129401143545,0.409870598856455
523,2017,2017_Gov-G_NJ,NJ,Gov-G,0.5827943568099276,0.41720564319007236,0.5721586263286998,0.42784137367130004
524,2017,2017_Gov-G_VA,VA,Gov-G,0.5205771738070453,0.4794228261929547,0.545160311520178,0.454839688479822
525,2017,2017_Sen-GS_AL,AL,Sen-G,0.48650122399485246,0.5134987760051475,0.5082901027362424,0.4917098972637575
526,2018,2018_Gov-G_AL,AL,Gov-G,0.3679624944056364,0.6320375055943636,0.4044044044044044,0.5955955955955956
527,2018,2018_Gov-G_AR,AR,Gov-G,0.31570529261334196,0.6842947073866581,0.3274974253347065,0.6725025746652935
528,2018,2018_Gov-G_FL,FL,Gov-G,0.5195918337374055,0.48040816626259464,0.4979757085020243,0.5020242914979757
529,2018,2018_Gov-G_GA,GA,Gov-G,0.4942504498516096,0.5057495501483903,0.4929292929292929,0.5070707070707071
530,2018,2018_Gov-G_MD,MD,Gov-G,0.40482867921014887,0.5951713207898511,0.43983822042467136,0.5601617795753285
531,2018,2018_Gov-G_OK,OK,Gov-G,0.4798850878117759,0.5201149121882241,0.4373056994818653,0.5626943005181347
532,2018,2018_Gov-G_SC,SC,Gov-G,0.40238334680142585,0.5976166531985742,0.45945945945945943,0.5405405405405405
533,2018,2018_Gov-G_TN,TN,Gov-G,0.42551580596773103,0.574484194032269,0.39245667686034663,0.6075433231396534
535,2018,2018_Sen-G-VA,VA,Sen-G,0.5859982608690244,0.41400173913097554,0.5816326530612245,0.41836734693877553
536,2018,2018_Sen-G_DE,DE,Sen-G,0.6514413811696805,0.3485586188303194,0.6134969325153374,0.38650306748466257
538,2018,2018_Sen-G_MD,MD,Sen-G,0.71071034666493,0.28928965333506995,0.6817226890756303,0.3182773109243697
539,2018,2018_Sen-G_MS,MS,Sen-G,0.4406983461897525,0.5593016538102474,0.4030612244897959,0.5969387755102041
541,2018,2018_Sen-G_TX,TX,Sen-G,0.41063487359191786,0.5893651264080821,0.4868951612903226,0.5131048387096775
542,2018,2018_Sen-G_WV,WV,Sen-G,0.537477112087732,0.4625228879122679,0.5172054223149114,0.4827945776850886
